,title,link,description
76,소셜 <b>빅데이터</b>로 예측,https://terms.naver.com/entry.naver?docId=3331578&cid=57613&categoryId=57613,소셜 미디어 상의 과거와 현재 <b>데이터</b>를 효과적으로 분석하면 미래에 어떤 추이로 전개될 것인지 예측하고 분석하는 것이 가능하다. <b>데이터</b> 마이닝의 궁극적 목표는 예측 분석에 있다. 2000년 이후 <b>데이터</b>... 
77,<b>빅데이터</b>로 보는 세상,https://ko.wikipedia.org/wiki/%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A1%9C_%EB%B3%B4%EB%8A%94_%EC%84%B8%EC%83%81,"<b>빅데이터</b>로 보는 세상 은 KBS 1라디오(수도권 기준 FM 97.3㎒, AM 711㎑)에서 2015년 1월 1일부터 2021년... 창원은 자체방송을 하지 않는다. 외부 링크 KBS 제1라디오 <b>빅데이터</b>로 보는 세상 공식 홈페이지"
78,[조성준 교수_<b>빅데이터</b>2강]<b>빅데이터</b>로 고객의 욕망을 읽는 법,https://terms.naver.com/entry.naver?docId=6081971&cid=67345&categoryId=67347,"[[조성준 교수_<b>빅데이터</b>2강]<b>빅데이터</b>로 고객의 욕망을 읽는 법] 서울대 산업공학과 조성준 교수의 <b>빅데이터</b> 강의 〈세상을 읽는 새로운 언어, <b>빅데이터</b>〉 2강 국내 최고 <b>빅데이터</b> 전문가 조성준 교수가... "
79,<b>빅데이터</b>아키텍처전문가,https://terms.naver.com/entry.naver?docId=5665208&cid=42117&categoryId=42117, 정보시스템구축을 위해 업무 및 요구사항을 분석하여 모든 업무<b>데이터</b>를 <b>데이터</b>측면에서 체계화하여 설계한다. [수행직무] <b>데이터</b> 요구사항을 분석하고 요구사항에 대하여 검증하여 <b>데이터</b> 요건을 분석한다.... 
80,<b>빅데이터</b>의 불편한 진실,https://terms.naver.com/entry.naver?docId=3331521&cid=57613&categoryId=57613,"전 세계가 <b>빅데이터</b>에 열광하는 이유는 이전에는 상상도 못했던 거대하고 새로운 형태의 <b>데이터</b> 분석, 그로 인한 사전 예측성 강화, 최적의 정책 결정으로 기업 비즈니스와 공공 정책의 시행착오를... "
81,<b>빅데이터</b> 플랫폼의 정의,https://terms.naver.com/entry.naver?docId=3331537&cid=57613&categoryId=57613,과거에는 불가능했던 엄청난 양의 정보가 양산되고 있고 컴퓨터 기술의 발전으로 이들 <b>데이터</b>에 대한... 양의 <b>데이터</b>들이 쌓이고 있다. 다양한 <b>데이터</b> 소스에서 수집한 <b>데이터</b>를 처리 · 분석하여 지식을... 
82,Q7. <b>빅데이터</b>와 표본조사,https://terms.naver.com/entry.naver?docId=6459697&cid=68053&categoryId=68053,<b>빅데이터</b>와 표본조사] <b>데이터</b>의 양은 많으면 많을수록 좋다? 그렇다면 <b>빅데이터</b> 분석이 통계조사보다 더 정확할까? 그렇지 않다는 것을 통계학자들은 100년 전부터 알고 있었다.(동영상 출처 : 서울대... 
83,<b>빅데이터</b> 컴퓨팅 인프라,https://terms.naver.com/entry.naver?docId=3331540&cid=57613&categoryId=57613,"<b>빅데이터</b>가 기업이나 국가의 경쟁력을 좌우하는 주요 자산으로 여겨지는 까닭은 기존의 일부 <b>데이터</b>를 분석하여 얻어지는 결과보다는 분석 결과의 정확도가 높고, 기존에는 몰랐던 새로운 사실을 발견할 수... "
84,"<b>데이터</b> 저널리즘, <b>빅데이터</b> 2.0, 정부 3.0",https://terms.naver.com/entry.naver?docId=2275485&cid=42192&categoryId=51146,"<b>빅데이터</b> 저널리즘에서 언론의 동반자는 정부의 오픈 <b>데이터</b> 정책이다. [탐사보도] 잘 정비된 정보통신 인프라와 앱, 서비스 등의 활성화는 <b>데이터</b>를 모으고 수집하는 최적의 조건이다. 정치적으로 다소 불안한... "
85,[조성준 교수_<b>빅데이터</b>7강]<b>빅데이터</b>에서 가치를 창출하는 방법,https://terms.naver.com/entry.naver?docId=6114568&cid=67345&categoryId=67347,"[[조성준 교수_<b>빅데이터</b>7강]<b>빅데이터</b>에서 가치를 창출하는 방법] 서울대 산업공학과 조성준 교수의 <b>빅데이터</b> 강의 〈세상을 읽는 새로운 언어, <b>빅데이터</b>〉 7강 국내 최고 <b>빅데이터</b> 전문가 조성준 교수가... "
86,<b>빅데이터</b> 저장 관리 기술,https://terms.naver.com/entry.naver?docId=3331546&cid=57613&categoryId=57613,<b>데이터</b> 수집 과정을 통해 덩치만 큰 <b>데이터</b> 쓰레기 더미에 해당하는 <b>빅데이터</b>를 확보할 수 있다. 확보한 <b>빅데이터</b>로부터 지식과 지혜를 추출하여 활용하려면 <b>빅데이터</b>를 효과적으로 저장 관리할 수 있어야... 
87,<b>빅데이터</b> 보유 업체 동향,https://terms.naver.com/entry.naver?docId=3331600&cid=57613&categoryId=57613,"<b>빅데이터</b>의 중요성을 먼저 인지한 글로벌 선도기업들은 이미 합법적으로 <b>빅데이터</b>를 수집하고 그 가치를 높이기 위해 치열하게 경쟁하고 있다. 그중에서도 ‘<b>빅데이터</b> 4대 천왕’으로 불리는 구글, 아마존... "
88,Q3. <b>빅데이터</b>란 무엇인가?,https://terms.naver.com/entry.naver?docId=6459677&cid=68053&categoryId=68053,<b>빅데이터</b>란 무엇인가?] 21세기의 정보산업의 화두는 <b>빅 데이터</b> (big data)이다. <b>데이터</b>와 <b>빅 데이터</b>는 무엇이 다를까? 양과 질 모두 다른 <b>빅 데이터</b>에 대해 간략하게 알아본다.(동영상 출처 : 서울대... 
89,<b>빅데이터</b> 일괄 처리 기술,https://terms.naver.com/entry.naver?docId=3331550&cid=57613&categoryId=57613,일괄 처리 기술은 방대한 양의 <b>데이터</b>를 빨리 처리하는 것이 중요하기 때문에 단순히 빠른 서버에서 좋은 알고리즘으로 처리하는 데는 한계가 있다. 앞서 언급한 것처럼 <b>빅데이터</b>는 그 규모가 엄청나서... 
90,성장 수단이 된 <b>빅데이터</b>,https://terms.naver.com/entry.naver?docId=3331530&cid=57613&categoryId=57613,고객관계관리 같은 전통적인 기업<b>데이터</b> 분석을 통한 경쟁력 강화와는 달리 다양한 미디어 속의 <b>빅데이터</b>를 활용하여 자사 서비스나 솔루션 개발에 적용함으로써 긍정적인 효과를 얻어내는 기업들도 있다.... 
91,Q4. <b>빅데이터</b>를 위한 기술,https://terms.naver.com/entry.naver?docId=6470842&cid=68053&categoryId=68053,[Q4. <b>빅데이터</b>를 위한 기술] <b>빅데이터</b>로부터 새로운 가치를 추출하는 기술들에 대해서 살펴본다.(동영상 출처 : 서울대 지식교양 강연 - 생각의 열쇠)
92,센싱 <b>빅데이터</b> 활용 사례,https://terms.naver.com/entry.naver?docId=3331572&cid=57613&categoryId=57613,"센싱 <b>빅데이터</b>를 활용한 서비스가 늘고 있다. 예전부터 지구 환경 연구 분야에서는 관측된 대량의 <b>데이터</b>를 분석하여 기후 변화, 지질 변화 예측 등에 활용해 왔고, 최근에는 지능형 교통서비스... "
93,[저자] 정용찬 - <b>빅데이터</b>,https://terms.naver.com/entry.naver?docId=1691564&cid=42171&categoryId=42183,"『미디어통계의 이해』(2008), 『현대사회와 미디어 비판』(2009) 등이 있고, 역서로 『소비사회학의 탐색』(2007)이 있다. &quot;<b>빅데이터</b> 혁명과 미디어 정책 이슈&quot;, &quot;미래소비자 20대의 미디어이용 트렌드&quot;, &quot;"
94,"[하이라이트_<b>빅데이터</b>1강]미래를 여는 기술, <b>빅데이터</b>란 무엇인가",https://terms.naver.com/entry.naver?docId=6469927&cid=67345&categoryId=67347,"[[하이라이트_<b>빅데이터</b>1강]미래를 여는 기술, <b>빅데이터</b>란 무엇인가] 조성준 교수의 <b>빅데이터</b> 1강의 하이라이트입니다. (동영상 출처 : 지식라이브ON)"
95,"[조성준 교수_<b>빅데이터</b>1강]미래를 여는 기술, <b>빅데이터</b>란 무엇인가",https://terms.naver.com/entry.naver?docId=6081985&cid=67345&categoryId=67347,"[[조성준 교수_<b>빅데이터</b>1강]미래를 여는 기술, <b>빅데이터</b>란 무엇인가] 서울대 산업공학과 조성준 교수의 <b>빅데이터</b> 강의 〈세상을 읽는 새로운 언어, <b>빅데이터</b>〉 1강 국내 최고 <b>빅데이터</b> 전문가 조성준 교수가... "
96,<b>빅데이터</b> 비즈니스의 출현,https://terms.naver.com/entry.naver?docId=3331591&cid=57613&categoryId=57613,"<b>빅데이터</b>는 과거 산업혁명 시대의 철과 석탄, IT 혁명의 인터넷에 이어 현재와 같은 스마트혁명 시대에... (Life-Log) <b>데이터</b> 등의 폭증과 결합은 정보사회를 움직이는 핵심 역할을 담당하며 거의 모든 산업에서... "
97,<b>빅데이터</b>는 새로운 것인가,https://terms.naver.com/entry.naver?docId=3331514&cid=57613&categoryId=57613,"답변을 먼저 하면 <b>빅데이터</b>는 새로운 것이 아니다. 기존에도 큰 <b>데이터</b>는 있었지만, 이것을 분석하기에는 너무나 큰 비용이 소요되었다. 많은 <b>데이터</b>를 저장하고 정렬하며 특징에 따라 다시 분류하고 분석하는... "
98,<b>빅데이터</b>에 대해 알아보자,https://terms.naver.com/entry.naver?docId=6082182&cid=51648&categoryId=67349,"[<b>빅데이터</b>에 대해 알아보자] ***본 영상은 세른(CERN) 유럽입자물리연구소가 그 내용과 활용에 대한 신용을 보증합니다*** CERN: https://home.cern/ ♥영상선정에 도움을 주신 분들♥ :김상욱,이명현,이성빈... "
99,<b>빅데이터</b> 플랫폼 전략 저자,https://terms.naver.com/entry.naver?docId=3331503&cid=57613&categoryId=57613,"<b>빅데이터</b> 플랫폼 기술, 기업 및 센싱 <b>데이터</b> 분석 서비스 기술 [장명길] ETRI 지식마이닝연구팀 책임연구원 <b>빅데이터</b> 분석 기술, 소셜 및 음성언어 <b>데이터</b> 분석 서비스 기술 [이미영] ETRI... "
100,<b>빅데이터</b> 비즈니스의 출현,https://terms.naver.com/entry.naver?docId=3331591&cid=57613&categoryId=57613,"<b>빅데이터</b>는 과거 산업혁명 시대의 철과 석탄, IT 혁명의 인터넷에 이어 현재와 같은 스마트혁명 시대에... (Life-Log) <b>데이터</b> 등의 폭증과 결합은 정보사회를 움직이는 핵심 역할을 담당하며 거의 모든 산업에서... "
101,<b>빅데이터</b>는 새로운 것인가,https://terms.naver.com/entry.naver?docId=3331514&cid=57613&categoryId=57613,"답변을 먼저 하면 <b>빅데이터</b>는 새로운 것이 아니다. 기존에도 큰 <b>데이터</b>는 있었지만, 이것을 분석하기에는 너무나 큰 비용이 소요되었다. 많은 <b>데이터</b>를 저장하고 정렬하며 특징에 따라 다시 분류하고 분석하는... "
102,<b>빅데이터</b>에 대해 알아보자,https://terms.naver.com/entry.naver?docId=6082182&cid=51648&categoryId=67349,"[<b>빅데이터</b>에 대해 알아보자] ***본 영상은 세른(CERN) 유럽입자물리연구소가 그 내용과 활용에 대한 신용을 보증합니다*** CERN: https://home.cern/ ♥영상선정에 도움을 주신 분들♥ :김상욱,이명현,이성빈... "
103,<b>빅데이터</b> 플랫폼 전략 저자,https://terms.naver.com/entry.naver?docId=3331503&cid=57613&categoryId=57613,"<b>빅데이터</b> 플랫폼 기술, 기업 및 센싱 <b>데이터</b> 분석 서비스 기술 [장명길] ETRI 지식마이닝연구팀 책임연구원 <b>빅데이터</b> 분석 기술, 소셜 및 음성언어 <b>데이터</b> 분석 서비스 기술 [이미영] ETRI... "
104,<b>빅데이터</b> 플랫폼 업체 동향,https://terms.naver.com/entry.naver?docId=3331598&cid=57613&categoryId=57613,"IT 솔루션 업체들은 <b>빅데이터</b> 처리를 위한 하드웨어와 소프트웨어 개발, 판매뿐만 아니라, 플랫폼... <b>빅데이터</b> 기술 역량을 확보하고 다양한 플랫폼 서비스를 보유한 기업들은 <b>빅데이터</b> 플랫폼 개발로... "
105,<b>빅데이터</b>란? (What is Big Data?),https://terms.naver.com/entry.naver?docId=6025460&cid=58367&categoryId=67050,[<b>빅데이터</b>란? (What is Big Data?)] 수 많은 양의 <b>데이터</b>가 흘러넘치는 시대를 살고 있는 우리! 매일매일 생겨나는 다양한 <b>데이터</b>를 분석하고 활용하면서 우리의 삶은 더 풍성해지고 있습니다. 하지만 이러한... 
106,<b>빅데이터</b> 산업의 어두운 그늘,https://terms.naver.com/entry.naver?docId=3578714&cid=59086&categoryId=59091,아내의 심부름으로 기저귀를 사러 나온 남편들의 구매 패턴이 <b>데이터</b> 분석을 통해 포착된 결과였다. 이를 활용해 기저귀 매장 옆에 맥주를 진열하자 매출이 크게 늘어났다. 기저귀와 맥주를 테이프로 묶어서... 
107,Q2. <b>빅데이터</b>는 왜 중요한가?,https://terms.naver.com/entry.naver?docId=6470844&cid=68053&categoryId=68053,[Q2. <b>빅데이터</b>는 왜 중요한가?] 21세기에 <b>빅데이터</b>가 중요해진 시대적 배경을 살펴본다.(동영상 출처 : 서울대 지식교양 강연 - 생각의 열쇠)
108,<b>빅데이터</b>의 예측은 정확한가,https://terms.naver.com/entry.naver?docId=3331515&cid=57613&categoryId=57613,<b>빅데이터</b>의 예측은 과거의 자료를 바탕으로 유사하거나 통계적으로 발생할 확률이 높은 것을 예측하는 것이다. 쉽게 풀어 설명하면 <b>데이터</b>를 자동으로 만들어 주는 것이 아니라 답이 있는 <b>데이터</b>를 보여주는... 
109,엔터프라이즈 <b>빅데이터</b> 분석,https://terms.naver.com/entry.naver?docId=3331567&cid=57613&categoryId=57613,"최근 <b>빅데이터</b>를 실시간으로 수집, 저장, 처리, 분석하는 툴이 등장함에 따라 여러 기업들은 기업 내 다양한 활동에서 <b>빅데이터</b>를 수집, 분석하고 그 결과를 기업 경쟁력을 강화하는 데 활용하고 있다. 기업... "
110,<b>빅데이터</b>와 저널리즘의 융합,https://terms.naver.com/entry.naver?docId=2275477&cid=42192&categoryId=51146,"[들어가며] <b>데이터</b> 저널리즘을 처음 알게 된 것은 <b>빅데이터</b>가 관심을 받기 시작한 2010년경이다. <b>빅데이터</b>의 중요성이 높아지며 의료, 과학, 경영, 문화의 분야에 적용이 되는데, 언론 분야에는 어떻게 응용이... "
111,<b>빅데이터</b>로 언어장벽을 넘다,https://terms.naver.com/entry.naver?docId=3331581&cid=57613&categoryId=57613,음성인식 기술 수준이 기대에 미치지 못하기 때문이다. 하지만 방대한 <b>빅데이터</b>를 이용하여 점차 상상에서 현실로 우리 주위에 모습을 드러내고 있다. 대표적인 사례가 구글에서 개발한 음성 검색 시스템이다.
112,<b>빅데이터</b> 시대의 소통과 창조,https://terms.naver.com/entry.naver?docId=2268443&cid=42171&categoryId=42183,[왜 <b>빅데이터</b>인가?] <b>데이터</b>가 세상을 지배하고 있다. 당신이 퇴근길 집 근처 마트를 지나갈 때 “냉장고에 생수가 떨어지지 않았나요? 1+1 행사를 놓치지 마세요”라는 문자가 휴대폰으로 날아온다고 해서 놀랄... 
113,<b>빅데이터</b> 활용 비즈니스 모델,https://terms.naver.com/entry.naver?docId=3331594&cid=57613&categoryId=57613,"<b>빅데이터</b>는 다양한 분야에서 활용되고 있으며 분야별로 고유한 특성이 있다. 맥킨지의 2011년 보고서에 따르면 <b>빅데이터</b> 활용가치는 공공 · 행정, 의료 · 건강, 개인정보, 유통 · 소매, 제조업 등의... "
